Date,ShareLink,ShareCommentary,SharedURL,MediaURL,Visibility
2018-12-16 11:39:22,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6480033429097410560,R tutorials for begginer: https://lnkd.in/ePbz3HB this is the YouTube channel that help to understand R stat language for beginners. I recommend to all that become a part of data science world go through this channel and share and subscribe it if this is helpful for you #r #data #bigdata #machinelearning #youtube #datascience #r #go #shares #tutorials #stat #machinelearning #python ,http://www.youtube.com/playlist?list=PLM18ksVv9fTow2rS-vWcNhAgFAhrVBrKL,,MEMBER_NETWORK
2018-12-15 06:00:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6479585781890539520,"https://lnkd.in/fymVzWm       this is r language tutorials for beggy so  please like,share and subscribe my channel#data science #dataanalysis #bigdata #machinelearning #datascience #r",,,MEMBER_NETWORK
2018-12-05 19:43:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6476169023506694144,R languages: https://lnkd.in/ePbz3HB #r #data science #machinelearning #bigdata this is power full language for statistics and graphical representation of data so these video show how vector data structures in r language is useful for data scientist,,,MEMBER_NETWORK
2018-10-31 09:35:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6463332290259968000,This is a big achievement for enhance the fertilization and it help poor farmers to increase Thier production,https://www.gatesnotes.com/Development/FarmBeats?WT.mc_id=10_11_2018_07_FarmBeats_BG-LI_&WT.tsrc=BGLI&linkId=58042336,,MEMBER_NETWORK
2018-10-31 09:35:00,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6463332290259968000,This is a big achievement for enhance the fertilization and it help poor farmers to increase Thier production,https://www.gatesnotes.com/Development/FarmBeats?WT.mc_id=10_11_2018_07_FarmBeats_BG-LI_&WT.tsrc=BGLI&linkId=58042336,https://media.licdn.com/media-proxy/ext?w=800&h=494&f=n&hash=KAVke7HJ1U8an2%2FXlHMXgktUKHI%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R69hAxUxR015b2Polu19wlESo-TTy_8DnHzq8r5PSa-LITACPDl_Q5KLW8e5FF0KrP3AG20TNejWt2tJI8019OgZsX7QAYUZD4zhH1co9c6KxRpt5GnEfjPMn4fitNRYyO0PbzWPwJvGj0I673HJ5ffdlEQhFOCC9DgCsQYB5E0qdR4lHpwhpWdR-htkdpP7UxI7g7lq-uub2wtzsSOLR3vI3JlXw,MEMBER_NETWORK
2018-10-31 04:27:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6463254783108177920,"https://lnkd.in/fQeCNpU #languagelearning #language ""
""This is power of R languages through which you make a dynamic dashboard ",https://youtu.be/lJKWe8uib54,https://media.licdn.com/media-proxy/ext?w=1280&h=720&f=n&hash=iPXg4SXKWUEJIdRds%2FVVtklOblQ%3D&ora=1%2CaFBCTXdkRmpGL2lvQUFBPQ%2CxAVta5g-0R6j3QIOyxEmrq2OoACm7QhLb6nrBzjkAnev_srdMT-rLISLLOTw4QFSZnZBxw,MEMBER_NETWORK
2018-10-31 04:27:01,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6463254783108177920,"https://lnkd.in/fQeCNpU #languagelearning #language ""
""This is power of R languages through which you make a dynamic dashboard ",https://youtu.be/lJKWe8uib54,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-10-07 04:45:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6454562243429404672,Workshop was held  6 October from 10 am to 2 pm on data science and machine learning,,,MEMBER_NETWORK
2018-09-25 03:33:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6450195424094576640,,,,MEMBER_NETWORK
